sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;45;Imker;112;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca wurde kürzlich Imker.;Luca se convirtió recientemente en apicultor.;Luca est devenu apiculteur récemment.;Luca è diventato apicoltore di recente.;أصبح لوكا مؤخراً مربياً للنحل.;Лука недавно стал пчеловодом.;Лука нещодавно став бджолярем.;לוקה הפך לאחרונה לדבוראי.;0-0 1-1 2-3 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-2 2-5 3-3 3-5;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-0 1-2 2-1 3-3;0-0 1-1 2-2 3-3;[2, 3];recientemente apicultor.;devenu apiculteur récemment.;apicoltore recente.;مؤخراً مربياً للنحل.;недавно пчеловодом.;нещодавно бджолярем.;לאחרונה לדבוראי.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;45;Imker;112;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Imker.;Janne se convirtió recientemente en apicultor.;Janne est devenue apicultrice récemment.;Janne è diventato apicoltore di recente.;أصبحت يان مؤخراً مربية نحل.;Янне недавно стал пчеловодом.;Нещодавно Янне стала бджоляркою.;יאן הפכה לאחרונה לדבוראית.;0-0 1-1 2-2 2-3 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-2 2-4 2-5 3-3 3-5;0-1 1-0 2-2 2-3 3-3 3-4;0-0 1-2 2-1 3-0 3-3;0-1 1-2 2-0 3-3;0-0 1-1 2-2 2-3 3-3;[2, 3];convirtió recientemente apicultor.;devenue apicultrice récemment.;apicoltore di recente.;مؤخراً مربية نحل.;Янне недавно пчеловодом.;Нещодавно бджоляркою.;לאחרונה לדבוראית.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;45;Imkerin;112;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Imkerin.;Janne se convirtió recientemente en apicultor.;Janne est devenue apicultrice récemment.;Janne è diventato apicoltore di recente.;أصبحت يان مؤخراً مربية نحل.;Янне недавно стал пчеловодом.;Нещодавно Янне стала бджоляркою.;יאן הפכה לאחרונה לדבוראית.;0-0 1-1 2-2 2-3 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-2 2-1 2-5 3-3 3-5;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-1 1-2 2-0 3-3;0-0 1-1 2-2 3-3;[2, 3];convirtió recientemente apicultor.;devenue apicultrice récemment.;è apicoltore recente.;مؤخراً مربية نحل.;недавно пчеловодом.;Нещодавно бджоляркою.;לאחרונה לדבוראית.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;45;Imkerin;112;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia wurde kürzlich Imkerin.;Mia se convirtió recientemente en apicultora.;Mia est devenue apicultrice récemment.;Mia è diventata di recente un'apicoltrice.;أصبحت ميا مؤخراً مربية نحل.;Миа недавно стала пчеловодом.;Міа нещодавно стала бджоляркою.;מיה הפכה לאחרונה לדבוראית.;0-0 1-2 2-1 2-3 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-2 2-2 2-4 3-5;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-0 1-2 2-1 3-3;0-0 1-1 2-2 3-3;[2, 3];se recientemente apicultora.;devenue apicultrice récemment.;diventata recente un'apicoltrice.;مؤخراً مربية نحل.;недавно пчеловодом.;нещодавно бджоляркою.;לאחרונה לדבוראית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;39;Kutscher;113;MASCULINE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Kutscher liebt seinen Partner.;El cochero ama a su compañero.;Le cocher aime son partenaire.;Il cocchiere ama la sua compagna.;يحب سائق العربة شريكته.;Кучер любит свою спутницу жизни.;Кучер любить свого партнера.;העגלון אוהב את שותפו.;0-0 1-1 2-2 2-3 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 2-3 3-4 4-5;0-0 1-1 1-2 2-0 3-3 4-3;0-0 1-0 2-1 3-2 4-3 4-4;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;[0, 1];El cochero;Le cocher;Il cocchiere;يحب سائق العربة;Кучер;Кучер;העגלון;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;39;Kutscher;113;MASCULINE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Kutscher liebt seine Partnerin.;El cochero ama a su compañero.;Le cocher aime son partenaire.;Il cocchiere ama la sua compagna.;يحب سائق العربة شريكته.;Кучер любит свою спутницу жизни.;Кучер любить свого партнера.;העגלון אוהב את שותפו.;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-5;0-0 1-1 2-0 3-3 4-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;[0, 1];El cochero;Le cocher;Il cocchiere;يحب سائق;Кучер;Кучер;העגלון;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;39;Kutscherin;113;FEMININE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Kutscherin liebt ihren Partner.;La cochera ama a su compañero.;La cocher aime son partenaire.;La cocchiera ama il suo compagno.;تحب سائقة العربة شريكها.;Кучерица любит своего партнера.;Кучерка любить свого партнера.;המאמנת אוהבת את בן זוגה.;0-0 1-1 2-2 3-4 4-5;0-0 1-1 1-4 2-2 3-3 4-4;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 2-0 3-3 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];La cochera;La cocher partenaire.;La cocchiera;تحب سائقة;Кучерица;Кучерка;המאמנת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;39;Kutscherin;113;FEMININE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Kutscherin liebt ihre Partnerin.;La cochera ama a su compañero.;La cocher aime son partenaire.;La cocchiera ama il suo compagno.;تحب سائقة العربة شريكها.;Кучерица любит своего партнера.;Кучерка любить свого партнера.;המאמנת אוהבת את בן זוגה.;0-0 1-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-0 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];La cochera;La cocher;La cocchiera;تحب سائقة;Кучерица;Кучерка;המאמנת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Kutscher;113;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Seit Jahren arbeitet Elias als Kutscher.;Elías lleva años trabajando como cochero.;Elias travaille comme cocher depuis des années.;Elias lavora come cocchiere da anni.;يعمل إلياس كسائق عربة منذ سنوات.;Элиас много лет работает кучером.;Еліас роками працює кучером.;אליאס עובד ככרכרה כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5;0-4 1-5 1-6 2-1 3-0 4-2 5-3 5-6;0-4 1-5 2-1 3-0 4-2 5-3 5-5;0-4 1-5 2-0 3-1 4-2 5-2 5-3 5-5;0-1 1-2 2-3 3-0 4-3 5-4;1-1 2-2 3-0 4-2 5-3;0-3 1-4 2-1 3-0 4-2 5-2 5-4;[4, 5];como cochero.;comme cocher années.;come cocchiere anni.;كسائق عربة سنوات.;работает кучером.;працює кучером.;ככרכרה שנים.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Kutscher;113;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Kutscher.;Kayra ha trabajado como cochero durante años.;Kayra travaille comme cocher depuis des années.;Kayra lavora come cocchiere da anni.;عملت كايرا كسائقة عربة لسنوات.;Кайра много лет проработала кучером.;Кайра роками працювала кучером.;קיירה עבדה ככרכרה במשך שנים.;0-5 1-6 2-2 3-0 4-3 5-4 5-6;0-4 0-5 1-6 2-1 3-0 4-2 5-3 5-6;0-4 1-5 2-1 3-0 4-2 5-3 5-5;0-4 1-4 2-0 3-1 4-2 5-2 5-3 5-4;0-1 1-2 2-3 3-0 4-3 5-4;0-0 1-1 2-2 3-0 4-3 5-3;0-3 1-4 2-1 3-0 3-1 4-2 5-2 5-4;[4, 5];como cochero años.;comme cocher années.;come cocchiere anni.;كسائقة عربة لسنوات.;проработала кучером.;кучером.;ככרכרה שנים.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Kutscherin;113;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Kutscherin.;Kayra ha trabajado como cochera durante años.;Kayra travaille comme coach depuis des années.;Kayra lavora come allenatrice da anni.;عملت كايرا كمدربة سيارات لسنوات.;Кайра много лет работала помощницей тренера.;Кайра роками працювала кучером.;קיירה עבדה כמאמנת במשך שנים.;0-5 1-6 2-2 3-0 4-3 5-2 5-4 5-6;0-4 1-5 1-6 2-1 3-0 4-2 5-3 5-6;0-4 1-5 2-1 3-0 4-2 5-3 5-5;0-4 1-4 2-0 3-1 4-2 5-2 5-3 5-4;0-1 1-2 2-3 3-0 4-3 5-4 5-5;0-0 1-1 2-2 3-0 4-3 5-3;0-3 1-4 2-1 3-0 4-2 5-1 5-2 5-4;[4, 5];trabajado como cochera años.;comme coach années.;come allenatrice anni.;كمدربة سيارات لسنوات.;работала помощницей тренера.;кучером.;עבדה כמאמנת שנים.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;48;Kutscherin;113;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Seit Jahren arbeitet Emma als Kutscherin.;Emma ha trabajado como cochera durante años.;Emma travaille comme cocher depuis des années.;Emma lavora come allenatrice da anni.;عملت إيما كمدربة سيارات لسنوات.;Эмма много лет работала кучером.;Емма роками працювала кучером.;אמה עבדה כמאמנת במשך שנים.;0-5 1-6 2-2 3-0 4-3 5-2 5-4 5-6;0-4 1-5 1-6 2-1 3-0 4-2 5-3 5-6;0-4 1-5 2-1 3-0 4-2 5-3 5-5;0-4 1-4 2-0 3-1 4-2 5-2 5-3 5-4;0-1 1-2 2-3 3-0 4-3 5-4;1-1 2-2 3-0 4-2 5-3;0-3 1-4 2-1 3-0 4-2 5-1 5-2 5-4;[4, 5];trabajado como cochera años.;comme cocher années.;come allenatrice anni.;كمدربة سيارات لسنوات.;работала кучером.;працювала кучером.;עבדה כמאמנת שנים.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;38;Fischer;114;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Fischer küsst seinen Ehemann.;El pescador besa a su marido.;Le pêcheur embrasse son mari.;Il pescatore bacia il marito.;يقبّل الصياد زوجه.;Рыбак целует своего мужа.;Рибалка цілує свого чоловіка.;הדייג מנשק את בעלה.;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-0 3-2 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;[0, 1];El pescador;Le pêcheur;Il pescatore;يقبّل الصياد;Рыбак;Рибалка;הדייג;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;38;Fischer;114;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Fischer küsst seine Ehefrau.;El pescador besa a su esposa.;Le pêcheur embrasse sa femme.;Il pescatore bacia la moglie.;يقبّل الصياد زوجته.;Рыбак целует свою жену.;Рибалка цілує свою дружину.;הדייג מנשק את אשתו.;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 4-4;0-0 0-1 1-1 2-0 3-2 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;[0, 1];El pescador;Le pêcheur;Il pescatore;يقبّل الصياد;Рыбак;Рибалка;הדייג;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;38;Fischerin;114;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Fischerin küsst ihren Ehemann.;La pescadora besa a su marido.;La pêcheuse embrasse son mari.;La pescatrice bacia il marito.;تقبّل الصيادة زوجها.;Рыбачка целует своего мужа.;Рибалка цілує свого чоловіка.;הדייגת מנשקת את בעלה.;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 4-4;0-0 1-1 1-2 2-0 3-2 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;[0, 1];La pescadora;La pêcheuse;La pescatrice;تقبّل الصيادة زوجها.;Рыбачка;Рибалка;הדייגת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;38;Fischerin;114;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Fischerin küsst ihre Ehefrau.;La pescadora besa a su esposa.;La pêcheuse embrasse sa femme.;La pescatrice bacia la moglie.;تقبّل الصيادة زوجتها.;Рыбак целует свою жену.;Рибалка цілує свою дружину.;הדייגת מנשקת את אשתו.;0-0 1-1 2-2 3-3 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 4-4;0-0 0-1 1-1 2-0 3-2 4-2;0-0 1-0 1-3 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;[0, 1];La pescadora;La pêcheuse;La pescatrice;تقبّل الصيادة;Рыбак жену.;Рибалка;הדייגת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;45;Fischer;114;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Leon;MASCULINE;Leon wurde kürzlich Fischer.;León se convirtió recientemente en pescador.;Léon est récemment devenu pêcheur.;Leon è diventato pescatore di recente.;أصبح ليون صياداً مؤخراً.;Леон недавно стал рыбаком.;Леон нещодавно став рибалкою.;ליאון הפך לאחרונה לדייג.;0-0 1-2 2-1 2-3 3-5;0-0 1-1 2-2 3-4;0-0 1-2 2-1 2-5 3-3 3-5;0-1 1-0 2-3 3-2 3-3;0-0 1-2 2-1 3-3;0-0 1-2 2-1 3-3;0-0 1-1 1-3 2-2 3-3;[2, 3];se recientemente pescador.;récemment pêcheur.;è pescatore recente.;صياداً مؤخراً.;недавно рыбаком.;нещодавно рибалкою.;לאחרונה לדייג.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;45;Fischer;114;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente wurde kürzlich Fischer.;Bente se convirtió recientemente en pescador.;Bente est récemment devenu pêcheur.;Bente è diventato pescatore di recente.;أصبح بينتي صياداً مؤخراً.;Бенте недавно стал рыбаком.;Бенте нещодавно став рибалкою.;בנטה הפכה לאחרונה לדייג.;0-0 1-1 2-3 3-5;0-0 1-1 2-2 3-4;0-0 1-2 2-5 3-3 3-5;0-1 1-0 2-3 3-2 3-3;0-0 1-2 2-1 3-3;0-0 1-2 2-1 3-3;0-0 1-1 1-3 2-2 3-3;[2, 3];recientemente pescador.;récemment pêcheur.;pescatore recente.;صياداً مؤخراً.;недавно рыбаком.;нещодавно рибалкою.;לאחרונה לדייג.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;45;Fischerin;114;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente wurde kürzlich Fischerin.;Bente se convirtió recientemente en pescadora.;Bente est récemment devenue pêcheuse.;Bente è diventata pescatrice di recente.;أصبحت بينتي مؤخراً صيادة أسماك.;Бенте недавно стала рыбачкой.;Бенте нещодавно стала рибалкою.;בנטה הפכה לאחרונה לדייגת.;0-0 1-1 2-4 3-5;0-0 1-1 2-2 2-3 3-4;0-0 1-2 2-5 3-3 3-5;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-0 1-2 2-1 3-3;0-0 1-1 2-2 3-3;[2, 3];en pescadora.;récemment devenue pêcheuse.;pescatrice recente.;مؤخراً صيادة أسماك.;недавно рыбачкой.;нещодавно рибалкою.;לאחרונה לדייגת.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;45;Fischerin;114;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Sophia wurde kürzlich Fischerin.;Sophia se convirtió recientemente en pescadora.;Sophia est devenue pêcheuse récemment.;Sophia è diventata da poco una pescatrice.;أصبحت صوفيا مؤخراً صيادة أسماك.;София недавно стала рыбачкой.;Софія нещодавно стала рибалкою.;סופיה הפכה לאחרונה לדייגת.;0-0 1-2 2-1 2-4 3-5;0-0 1-2 2-1 2-4 3-3 3-4;0-0 1-2 2-2 2-4 3-6;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-0 1-2 2-1 3-3;0-0 1-1 2-2 3-3;[2, 3];se en pescadora.;est pêcheuse récemment.;diventata poco pescatrice.;مؤخراً صيادة أسماك.;недавно рыбачкой.;нещодавно рибалкою.;לאחרונה לדייגת.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;40;Tierpfleger;115;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Tierpfleger schreibt seinem Ehemann einen Liebesbrief.;El cuidador del zoológico escribe una carta de amor a su marido.;Le gardien de zoo écrit une lettre d'amour à son mari.;Il guardiano dello zoo scrive una lettera d'amore al marito.;يكتب حارس حديقة الحيوان رسالة حب إلى زوجه.;Смотритель зоопарка пишет любовное письмо своему мужу.;Доглядач зоопарку пише любовного листа своєму чоловікові.;שומר גן החיות כותב מכתב אהבה לבעלו.;0-0 0-2 1-1 1-3 2-4 3-10 4-11 5-5 6-6 6-7 6-8 6-11;0-0 1-1 2-4 3-9 4-10 5-5 6-6 6-7 6-8 6-10;0-0 1-1 1-3 2-4 3-8 4-9 5-5 6-6 6-7 6-9;0-1 1-1 1-2 2-0 3-6 4-7 5-4 6-5 6-7;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-3 6-4 6-6;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-3 6-4 6-6;0-0 1-0 1-1 1-2 2-3 3-6 4-6 5-4 6-4 6-5 6-6;[0, 1];El cuidador del zoológico;Le gardien;Il guardiano zoo;حارس حديقة;Смотритель зоопарка;Доглядач зоопарку;שומר גן החיות;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;40;Tierpfleger;115;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Tierpfleger schreibt seiner Ehefrau einen Liebesbrief.;El cuidador del zoológico escribe una carta de amor a su esposa.;Le gardien du zoo écrit une lettre d'amour à sa femme.;Il guardiano dello zoo scrive una lettera d'amore alla moglie.;يكتب حارس حديقة الحيوان رسالة حب إلى زوجته.;Смотритель зоопарка пишет любовное письмо своей жене.;Доглядач зоопарку пише любовного листа своїй дружині.;שומר גן החיות כותב מכתב אהבה לאשתו.;0-0 0-2 1-1 1-3 2-4 3-10 4-11 5-5 6-6 6-7 6-8 6-11;0-0 1-1 1-3 2-4 3-9 4-10 5-5 6-6 6-7 6-8 6-10;0-0 1-1 1-3 2-4 3-8 4-9 5-5 6-6 6-7 6-9;0-1 1-1 1-2 2-0 3-6 4-7 5-4 6-5 6-7;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-3 6-4 6-6;0-0 1-0 1-1 2-2 3-5 4-6 5-3 6-3 6-4 6-6;0-0 1-0 1-1 1-2 2-3 3-6 4-6 5-4 6-4 6-5 6-6;[0, 1];El cuidador del zoológico;Le gardien zoo;Il guardiano zoo;حارس حديقة;Смотритель зоопарка;Доглядач зоопарку;שומר גן החיות;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
